REQ_0262,,,,,"K.To allow for expansion and maintenance, Gemini 8m Telescopes standards must be defined for the on-line software and the development environment.",,,,,,,,,,,,,,,
REQ_0263,,,,,"L.On-line version control must be implemented. That is, the version control system must be available to recover/restore versions at all times.",,,,,,,,,,,,,,,
REQ_0264,,,,,"M.At boot time, the Gemini 8m Telescopes software shall check the consistency of versions of all the various software components.",,,,,,,,,,,,,,,
REQ_0265,,,,,"N.Table-driven software should be used whenever possible, to avoid unnecessary compilations.",,,,,,,,,,,,,,,
REQ_0266,,,,"Whether the software is table driven, message driven, or a combination of both is a function of the individual work packages and defined in the appropriate work package description.",,,,,,,,,,,,,,,,
REQ_0267,,,,"Changing system constants, such as arcseconds/bit for an encoder, shall not require recompiling but will be updated as part of system startup, and, for some constants, will be modifiable during operation. System status parameters will be maintained to an extent that will allow restarting the system and regaining the previous state. The extent of duplication of the previous state will be dictated by safety and practical considerations.",,,,,,,,,,,,,,,,
REQ_0268,,,,Strict checking should be applied on this to preserve maintainability and reconfiguration of the system.,,,,,,,,,,,,,,,,
REQ_0269,,3.5 Attributes,,,,,,,Context,#subordinate-REQ_0101,,,,,,,,,,
REQ_0270,,,"Regardless of application, the software and control systems produced as part of the Gemini Project Work Packages exhibit numerous common attributes. The specific attributes described in this document are:",,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0271,,,,• Simplicity,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0272#parallel-REQ_0273#parallel-REQ_0274#parallel-REQ_0275#parallel-REQ_0276#parallel-REQ_0277#parallel-REQ_0278#parallel-REQ_0279#parallel-REQ_0280#parallel-REQ_0281,,,,,,,,,,
REQ_0272,,,,• Supportability,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0271#parallel-REQ_0273#parallel-REQ_0274#parallel-REQ_0275#parallel-REQ_0276#parallel-REQ_0277#parallel-REQ_0278#parallel-REQ_0279#parallel-REQ_0280#parallel-REQ_0281,,,,,,,,,,
REQ_0273,,,,• Reliability and Availability,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0271#parallel-REQ_0272#parallel-REQ_0274#parallel-REQ_0275#parallel-REQ_0276#parallel-REQ_0277#parallel-REQ_0278#parallel-REQ_0279#parallel-REQ_0280#parallel-REQ_0281,,,,,,,,,,
REQ_0274,,,,• Maintainability,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0271#parallel-REQ_0272#parallel-REQ_0273#parallel-REQ_0275#parallel-REQ_0276#parallel-REQ_0277#parallel-REQ_0278#parallel-REQ_0279#parallel-REQ_0280#parallel-REQ_0281,,,,,,,,,,
REQ_0275,,,,• Human Engineering,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0271#parallel-REQ_0272#parallel-REQ_0273#parallel-REQ_0274#parallel-REQ_0276#parallel-REQ_0277#parallel-REQ_0278#parallel-REQ_0279#parallel-REQ_0280#parallel-REQ_0281,,,,,,,,,,
REQ_0276,,,,• Security and Safety,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0271#parallel-REQ_0272#parallel-REQ_0273#parallel-REQ_0274#parallel-REQ_0275#parallel-REQ_0277#parallel-REQ_0278#parallel-REQ_0279#parallel-REQ_0280#parallel-REQ_0281,,,,,,,,,,
REQ_0277,,,,• Environmental Compatibility,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0271#parallel-REQ_0272#parallel-REQ_0273#parallel-REQ_0274#parallel-REQ_0275#parallel-REQ_0276#parallel-REQ_0278#parallel-REQ_0279#parallel-REQ_0280#parallel-REQ_0281,,,,,,,,,,
REQ_0278,,,,• Testability,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0271#parallel-REQ_0272#parallel-REQ_0273#parallel-REQ_0274#parallel-REQ_0275#parallel-REQ_0276#parallel-REQ_0277#parallel-REQ_0279#parallel-REQ_0280#parallel-REQ_0281,,,,,,,,,,
REQ_0279,,,,• Expandability,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0271#parallel-REQ_0272#parallel-REQ_0273#parallel-REQ_0274#parallel-REQ_0275#parallel-REQ_0276#parallel-REQ_0277#parallel-REQ_0275#parallel-REQ_0280#parallel-REQ_0281,,,,,,,,,,
REQ_0280,,,,• Modularity,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0271#parallel-REQ_0272#parallel-REQ_0273#parallel-REQ_0274#parallel-REQ_0275#parallel-REQ_0276#parallel-REQ_0277#parallel-REQ_0275#parallel-REQ_0279#parallel-REQ_0281,,,,,,,,,,
REQ_0281,,,,• Concurrency,,,,,Condition,#subordinate-REQ_0269#parallel-REQ_0271#parallel-REQ_0272#parallel-REQ_0273#parallel-REQ_0274#parallel-REQ_0275#parallel-REQ_0276#parallel-REQ_0277#parallel-REQ_0275#parallel-REQ_0279#parallel-REQ_0280,,,,,,,,,,
REQ_0282,,,3.5.1 Simplicity,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0283,,,,Achieve as simple as system as we can which meets the requirements.,,,,,"Action,Constraint",#subordinate-REQ_0282,,,,,,,,,,
REQ_0284,,,3.5.2 Supportability,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0285,,,,A supportability plan will be part of the Gemini Control System. The goals and issues to be addressed by this plan and the elements of the plan are detailed below. The plan is TBD.,,,,,Context,#subordinate-REQ_0284,,,,,,,,,,
REQ_0286,,,,3.5.2.1 Goals,,,,,Context,#subordinate-REQ_0284,,,,,,,,,,
REQ_0287,,,,,• have supportability influence design,,,,Action,#subordinate-REQ_0286,,,,,,,,,,
REQ_0288,,,,,• translate availability and readiness requirements into supportability requirements,,,,Action,#subordinate-REQ_0286,,,,,,,,,,
REQ_0289,,,,,• identify and plan for necessary support,,,,Action,#subordinate-REQ_0286,,,,,,,,,,
REQ_0290,,,,,• provide support at minimum cost,,,,Action,#subordinate-REQ_0286,,,,,,,,,,
REQ_0291,,,,3.5.2.2 Issues,,,,,Context,#subordinate-REQ_0284,,,,,,,,,,
REQ_0292,,,,,• maintenance personnel availability and work hour constraints,,,,Constraints,#subordinate-REQ_0291,,,,,,,,,,
REQ_0293,,,,,• personnel skill level constraints,,,,Constraints,#subordinate-REQ_0291,,,,,,,,,,
REQ_0294,,,,,• operating and support cost constraints,,,,Constraints,#subordinate-REQ_0291,,,,,,,,,,
REQ_0295,,,,,• target failures correctable at each maintenance level,,,,Constraints,#subordinate-REQ_0291,,,,,,,,,,
REQ_0296,,,,,• allowable downtime at site,,,,Constraints,#subordinate-REQ_0291,,,,,,,,,,
REQ_0297,,,,,• turnaround time to fix and maintain system,,,,Constraints,#subordinate-REQ_0291,,,,,,,,,,
REQ_0298,,,,,• standardization requirements,,,,Action,#subordinate-REQ_0291,,,,,,,,,,
REQ_0299,,,,3.5.2.3 Elements,,,,,Context,#subordinate-REQ_0284,,,,,,,,,,
REQ_0300,,,,,• maintenance planning,,,,Action,#subordinate-REQ_0299,,,,,,,,,,
REQ_0301,,,,,• manpower and personnel,,,,Action,#subordinate-REQ_0299,,,,,,,,,,
REQ_0302,,,,,• supply support,,,,Action,#subordinate-REQ_0299,,,,,,,,,,
REQ_0303,,,,,• support equipment,,,,Action,#subordinate-REQ_0299,,,,,,,,,,
REQ_0304,,,,,• technical data,,,,Action,#subordinate-REQ_0299,,,,,,,,,,
REQ_0305,,,,,• training and training support,,,,Action,#subordinate-REQ_0299,,,,,,,,,,
REQ_0306,,,,,• computer resources support,,,,Action,#subordinate-REQ_0299,,,,,,,,,,
REQ_0307,,,,,• facilities,,,,Action,#subordinate-REQ_0299,,,,,,,,,,
REQ_0308,,,,,"• packaging, handling, storage and transportation",,,,Action,#subordinate-REQ_0299,,,,,,,,,,
REQ_0309,,,,,• design interface,,,,Action,#subordinate-REQ_0299,,,,,,,,,,
REQ_0310,,,3.5.3 Reliability adn Availability,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0311,,,,A reliability program is part of the Gemini Control System. The requirements for this program and some measures of reliability are detailed below. The plan is as provided by Glen Heriot of the Canadian Gemini Project Office.,,,,,,,,,,,,,,,,
REQ_0312,,,,3.5.3.1 reliability and availability requirements,,,,,Context,#subordinate-REQ_0310,,,,,,,,,,
REQ_0313,,,,,"Reliability is defined as “The duration or probability of failure-free performance under state conditions” or “The probability that an item can perform its intended function for a specified interval under stated conditions”. The [GSR] sets as a requirement 2% and a goal 1% for total system (mechanical, electrical, and software) downtime due to failures - this translates to a maximum of 15 minutes per night or 1 night per month of downtime. This in turn sets quite stringent requirements on both MTBF and MTTR for the software and controls.",,,,,,,,,,,,,,,
REQ_0314,,,,,"To guarantee maximum availability of the control system, retry procedures must be embodied in the software in case of error or failure (e.g. time-out, hardware failure) to achieve recovery on-line whenever possible.",,,,,,,,,,,,,,,
REQ_0315,,,,,"Should recovery also fail, the error or failure has to be reported in a clear form (to identify the cause of the problem) and the system shall put itself into a safe state, whenever a safety aspect might be involved.",,,,,,,,,,,,,,,
REQ_0316,,,,,"To avoid unnecessary downtime, it must be possible for the system to reconfigure itself in order to continue observing, in a different mode if required, given the failure of a single non-critical subsystem.",,,,,,,,,,,,,,,
REQ_0317,,,,,"To increase software robustness, range checking and validity checking shall be supported before execution of any input command. This must be possible ahead of time, preparing observing sequences for automatic observations and simulating observations to estimate results.",,,,,,,,,,,,,,,
REQ_0318,,,,,"On-line pre-checking of the operational status of equipment should be done prior to sending critical or time consuming commands. It must be possible to apply continuous monitoring to all subsystems on request, both when in operation and when idle, to check their operational status.",,,,,,,,,,,,,,,
REQ_0319,,,,,A measure of fault rates should be done during commissioning to establish baseline rates for system reliability monitoring.,,,,,,,,,,,,,,,
REQ_0320,,,,,There are to be recovery procedures to restart after error failure.,,,,,,,,,,,,,,,
REQ_0321,,,,,The system should be constantly monitoring active subsystems to be sure they are operating correctly before sending command to each subsystem. This monitoring should continue on inactive subsystems.,,,,,,,,,,,,,,,
REQ_0322,,,,,The goal for recover and/or reconfiguration is 5 minutes from onset of the error condition to observing again.,,,,,,,,,,,,,,,
REQ_0323,,,,,Specific requirements are:,,,,,,,,,,,,,,,
REQ_0324,,,,,,"A.measurable, realistic reliability needs",,,,,,,,,,,,,,
REQ_0325,,,,,,B.performance criteria for the system,,,,,,,,,,,,,,
REQ_0326,,,,,,C.definition of failure,,,,,,,,,,,,,,
REQ_0327,,,,,,D.conditions of use and environments,,,,,,,,,,,,,,
REQ_0328,,,,,,E.means of verification,,,,,,,,,,,,,,
REQ_0329,,,,,,F.period of time during system life,,,,,,,,,,,,,,
REQ_0330,,,3.5.4 maintainability,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0331,,,,A detailed plan for maintaining and periodically upgrading the Control System over its lifetime will be part of the Gemini Control System. The plan will consider:,,,,,,,,,,,,,,,,
REQ_0332,,,,,A.Maintenance requirements including an estimate of required resources.,,,,,,,,,,,,,,,
REQ_0333,,,,,B.The method of upgrading the system to add capabilities and performance. Areas where upgrades are anticipated should be identified with an estimate of the required effort and resources.,,,,,,,,,,,,,,,
REQ_0334,,,,These issues will be addressed in the context of the mountain environment where the system will be operating. The plan will be delivered with the control system.,,,,,,,,,,,,,,,,
REQ_0335,,,,3.5.4.1 maintenance requirements,,,,,Context,#subordinate-REQ_0330,,,,,,,,,,
REQ_0336,,,,,"Maintenance of commercial software (Solaris, VxWorks) used by this work package is the responsibility of the WPR and the maintenance costs are not covered by the work package budget.",,,,,,,,,,,,,,,
REQ_0337,,,,,Community software support (EPICS) is available nominally free-of-charge through the normal release and bug-fix procedures used in the community.,,,,,,,,,,,,,,,
REQ_0338,,,,,"All subsystem software is to include modules to aid in the maintenance and testing of the subsystem. For example, each subsystem is to include a simulator that provides a reference behavior for that subsystem. Simple mechanisms should exist for replacing a subsystem with its simulation.",,,,,,,,,,,,,,,
REQ_0339,,,,,The following self-check levels are to be supplied with sub-system software:,,,,,,,,,,,,,,,
REQ_0340,,,,,,"A.Monitor level. Each subsystem should have a background task running whenever that subsystem is operational, performing such tasks as checking power supply levels, temperatures, performance, correct responses to commands. The OCS is to be notified of any detected problems.",,,,,,,,,,,,,,
REQ_0341,,,,,,"B.Self-test level. Each subsystem should provide a module for fully exercising all subsystem components, both hardware and software. This module is executed automatically during start-up and on demand through the defined interface. Problems are to be automatically reported to the OCS via the defined interface.",,,,,,,,,,,,,,
REQ_0342,,,,,,C.System level. There are also software modules for testing the subsystem as an integrated portion of the entire system. This software would be executed on demand during maintenance operation level.,,,,,,,,,,,,,,
REQ_0343,,,,3.5.4.2 levels of maintenance,,,,,Context,#subordinate-REQ_0330,,,,,,,,,,
REQ_0344,,,,,The levels at which maintenance may be performed are:,,,,,,,,,,,,,,,
REQ_0345,,,,,3.5.4.2.1 Organizational level,,,,Context,#subordinate-REQ_0343,,,,,,,,,,
REQ_0346,,,,,,These should be done in situ during an observing session.,,,,,,,,,,,,,,
REQ_0347,,,,,,,"• repair by unit replacement (for instance, an extra computer system)",,,,,,,,,,,,,
REQ_0348,,,,,,,• repair units by module replacement (e.g. replace a VME card in an IOC),,,,,,,,,,,,,
REQ_0349,,,,,3.5.4.2.2 Intermediate level,,,,Context,#subordinate-REQ_0343,,,,,,,,,,
REQ_0350,,,,,,This could be done at an Gemini 8m Telescopes base facility during the day.,,,,,,,,,,,,,,
REQ_0351,,,,,,,• repair by module replacement,,,,,,,,,,,,,
REQ_0352,,,,,3.5.4.2.3 Depot level,,,,Context,#subordinate-REQ_0343,,,,,,,,,,
REQ_0353,,,,,,This could be done at an Gemini 8m Telescopes base facility during the day.,,,,,,,,,,,,,,
REQ_0354,,,,,,,• module repair,,,,,,,,,,,,,
REQ_0355,,,,,3.5.4.2.4 Contractor,,,,Context,#subordinate-REQ_0343,,,,,,,,,,
REQ_0356,,,,,,Done at the contractor/vendor’s site.,,,,,,,,,,,,,,
REQ_0357,,,,,,,• repair or replace,,,,,,,,,,,,,
REQ_0358,,,,3.5.4.3 Maintenance goals,,,,,Context,#subordinate-REQ_0330,,,,,,,,,,
REQ_0359,,,,,The prime objectives are to minimize:,,,,,,,,,,,,,,,
REQ_0360,,,,,,A.downtime due to maintenance,,,,,,,,,,,,,,
REQ_0361,,,,,,B.cost of maintenance,,,,,,,,,,,,,,
REQ_0362,,,,,,C.numbers and skill levels of personnel,,,,,,,,,,,,,,
REQ_0363,,,,,,D.efforts to perform maintenance,,,,,,,,,,,,,,
REQ_0364,,,,,,E.errors in maintaining systems,,,,,,,,,,,,,,
REQ_0365,,,,,,F.failures induced in maintenance,,,,,,,,,,,,,,
REQ_0366,,,,3.5.4.4 Mantenance Issues,,,,,Context,#subordinate-REQ_0330,,,,,,,,,,
REQ_0367,,,,,A.maintenance worker constraints,,,,,,,,,,,,,,,
REQ_0368,,,,,B.levels of maintenance,,,,,,,,,,,,,,,
REQ_0369,,,,,C.sparing plans,,,,,,,,,,,,,,,
REQ_0370,,,,,D.periodic testing,,,,,,,,,,,,,,,
REQ_0371,,,,,E.scheduled or preventative maintenance,,,,,,,,,,,,,,,
REQ_0372,,,,,F.planned support equipment,,,,,,,,,,,,,,,
REQ_0373,,,,,G.turnaround time,,,,,,,,,,,,,,,
REQ_0374,,,,,H.repair versus discard,,,,,,,,,,,,,,,
REQ_0375,,,,3.5.4.5 Maintenance constraints,,,,,Context,#subordinate-REQ_0330,,,,,,,,,,
REQ_0376,,,,,A.operating hours,,,,,,,,,,,,,,,
REQ_0377,,,,,B.downtime or availability,,,,,,,,,,,,,,,
REQ_0378,,,,,C.attended / unattended operation,,,,,,,,,,,,,,,
REQ_0379,,,,,D.environment,,,,,,,,,,,,,,,
REQ_0380,,,,3.5.4.6 quantitative Maintenance requirements,,,,,Context,#subordinate-REQ_0330,,,,,,,,,,
REQ_0381,,,,,"Quantitative maintenance requirements will be allocated to the system, subsystems, and each component. The requirements must be achievable and stated in such a way that verification is permitted. The requirements will be expressed as:",,,,,,,,,,,,,,,
REQ_0382,,,,,,A.Mean Time to Repair for each maintenance level,,,,,,,,,,,,,,
REQ_0383,,,,,,B.Maximum Time to Repair for each maintenance level,,,,,,,,,,,,,,
REQ_0384,,,,,,C.Preventative Maintenance hours per year,,,,,,,,,,,,,,
REQ_0385,,,,,3.5.4.6.1 maintenance interval,,,,Context,#subordinate-REQ_0380,,,,,,,,,,
REQ_0386,,,,,,All equipment shall support a programmed adjustment and maintenance interval of 30 days or longer.,,,,,,,,,,,,,,
REQ_0387,,,3.5.5 Human Engineering,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0388,,,,All Gemini Software must be designed with human engineering requirements under consideration. The human engineering requirements for Gemini Software include:,,,,,,,,,,,,,,,,
REQ_0389,,,,,A.provisions for minimizing stress effects and fatigue,,,,,,,,,,,,,,,
REQ_0390,,,,,B.feedback on operation on specific tasks,,,,,,,,,,,,,,,
REQ_0391,,,,,C.people and machine interfaces,,,,,,,,,,,,,,,
REQ_0392,,,,,D.procedures,,,,,,,,,,,,,,,
REQ_0393,,,,,E.training and experience,,,,,,,,,,,,,,,
REQ_0394,,,,,F.interaction with team members,,,,,,,,,,,,,,,
REQ_0395,,,,,G.management and organizational behavior,,,,,,,,,,,,,,,
REQ_0396,,,3.5.6 Security and safety,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0397,,,,"The Gemini Control System development effort will obey and abide by both the letter and the spirit of all applicable engineering practices, laws, regulations, and policies. All necessary safety approvals will be obtained before devices will be accepted. The safety precedents and requirements are detailed below.",,,,,,,,,,,,,,,,
REQ_0398,,,,3.5.6.1 Definition of safety and risk,,,,,Context,#subordinate-REQ_0396,,,,,,,,,,
REQ_0399,,,,,"MIL-STD-822B, System Safety Program Requirements, defines safety and risk as:",,,,,,,,,,,,,,,
REQ_0400,,,,,"Safety: Freedom from those conditions that can cause death, injury, occupational illness, or damage to or loss of equipment or property",,,,,,,,,,,,,,,
REQ_0401,,,,,Risk: An expression of the possibility of a mishap in terms of hazard severity and hazard probability,,,,,,,,,,,,,,,
REQ_0402,,,,,In addition the Gemini project defines a hazard as:,,,,,,,,,,,,,,,
REQ_0403,,,,,"Hazard: Something that could cause death, injury, illness, or damage/loss.",,,,,,,,,,,,,,,
REQ_0404,,,,3.5.6.2 Security and safety requirements,,,,,Context,#subordinate-REQ_0396,,,,,,,,,,
REQ_0405,,,,,"The Gemini system must be self-monitoring to invoke safety monitoring to prevent risk to people or damage to equipment. The software should be able to quickly bring the Gemini system to a safe state upon notification of such danger. Subsystems must be able to detect such danger and report it appropriately. In the event that the risk persists, subsystems must be able to move themselves into safe states to protect people and equipment (i.e. if there is a failure in the higher-level systems).",,,,,,,,,,,,,,,
REQ_0406,,,,,"Safety protection must be applied whenever there is the risk that the actions of the control software could endanger people or cause damage to any Gemini 8m Telescopes subsystem, for example, by driving beyond limits or by overexposing detectors. This protection, where implemented, must be independent of the software. In general this will require mechanical hard stops, electrical interlocks, electrical hard limit switches, soft limit switches, software limits, and watch dogs,.",,,,,,,,,,,,,,,
REQ_0407,,,,,The order in which these systems will work is as follows:,,,,,,,,,,,,,,,
REQ_0408,,,,,,1. software limits - the software will not allow unsafe actions; the command will be rejected,,,,,,,,,,,,,,
REQ_0409,,,,,,2. soft limit switches - the software will detect unsafe areas and halt; the software will allow movement off of soft limits,,,,,,,,,,,,,,
REQ_0410,,,,,,3. software watch dogs - the software will halt if its watch dog has not been reset,,,,,,,,,,,,,,
REQ_0411,,,,,,4. hardware watch dogs - the system will halt if its watch dog has not been reset,,,,,,,,,,,,,,
REQ_0412,,,,,,5. hard limit switches - these switches will remove power from actuator when beyond soft limits; the software/electrical systems will allow movement off of hard limits,,,,,,,,,,,,,,
REQ_0413,,,,,,6. hardware interlocks - these will prevent both software and hardware from action - there will be no bypass of these systems,,,,,,,,,,,,,,
REQ_0414,,,,,,7. hard stops - the mechanism cannot move beyond this point due to mechanical limit(s). In general hard stops will use dampers to avoid damage to equiment.,,,,,,,,,,,,,,
REQ_0415,,,,,The Gemini 8m Telescopes software shall be able to bring the Gemini 8m Telescopes system quickly to a safe state upon detection of danger. Safety aspects shall be analyzed during the functional specification phase of the software.,,,,,,,,,,,,,,,
REQ_0416,,,,,"Security must be provided in order to both prevent accidental mix-up of commands from different users on different parts of the system and to prevent intrusion from the wide area network into the Gemini 8m Telescopes. In particular, the astronomical database must be protected from intrusion, whether the purpose is to access private data or to be destructive. It is acceptable, and may well prove to be the best solution, to provide intrusion security by a well designed network gateway acting as a firewall.",,,,,,,,,,,,,,,
REQ_0417,,,,,"A system that is operating in Engineering/Maintenance mode must ignore directives from other systems, though status information should still be provided for use by other systems. ",,,,,,,,,,,,,,,
REQ_0418,,,,,"There should be security preventing the intrusion into the system by unauthorized users, or users at unauthorized access levels.",,,,,,,,,,,,,,,
REQ_0419,,,,,All systems are appropriately interlocked. This interlock must not depend on any software for reliable operation. Details of the interlock system are found in the Mount Control System Work Package Definition.,,,,,,,,,,,,,,,
REQ_0420,,,,,The interlock philosophy is as follows:,,,,,,,,,,,,,,,
REQ_0421,,,,,,•All hazards capable of causing death and/or loss of irreplacable equipment shall be passively interlocked.,,,,,,,,,,,,,,
REQ_0422,,,,,,•All hazards capable of causing injury and/or severe damage to equipment shall be actively interlocked (severe damage implies that repairs are not repairable at the depot level.,,,,,,,,,,,,,,
REQ_0423,,,,,,•All other hazards may be interlocked via software.,,,,,,,,,,,,,,
REQ_0424,,,,,The precedence for conforming to safety requirements will be:,,,,,,,,,,,,,,,
REQ_0425,,,,,,1. design for minimum risk,,,,,,,,,,,,,,
REQ_0426,,,,,,2. incorporate safety devices,,,,,,,,,,,,,,
REQ_0427,,,,,,3. provide warning devices,,,,,,,,,,,,,,
REQ_0428,,,,,,4. develop procedures and training,,,,,,,,,,,,,,
REQ_0429,,,,,The general safety requirements are:,,,,,,,,,,,,,,,
REQ_0430,,,,,,"A.eliminate hazards through design, including material selection",,,,,,,,,,,,,,
REQ_0431,,,,,,B.isolate hazardous substances from people,,,,,,,,,,,,,,
REQ_0432,,,,,,"C.minimize hazard to people during operation and maintenance from high voltage, electromagnetic radiation, sharp edges, hot surfaces, chemicals, etc.",,,,,,,,,,,,,,
REQ_0433,,,,,,"D.minimize risks due to environmental conditions, such as temperature, noise, vibration, etc.",,,,,,,,,,,,,,
REQ_0434,,,,,,E.minimize risks created by human error,,,,,,,,,,,,,,
REQ_0435,,,,,,F.use interlocks and other protective devices when hazards cannot be eliminated,,,,,,,,,,,,,,
REQ_0436,,,,,,G.provide distinctive markings and warnings to protect people,,,,,,,,,,,,,,
REQ_0437,,,3.5.7 Testability,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0438,,,,"A Controls Test Plan is part of the Gemini Control System. This plan will address all areas of testing from design, acceptance, commissioning through to hand-over. The objectives and requirements of this plan are detailed below.",,,,,,,,,,,,,,,,
REQ_0439,,,,"MIL-STD-1309C, Definitions of terms for Test, Measurement and Diagnostic Equipment, has these definitions:",,,,,,,,,,,,,,,,
REQ_0440,,,,Testability: A design characteristic which allows the status of a unit to be confidently determined in a timely fashion.,,,,,,,,,,,,,,,,
REQ_0441,,,,"Built-in-test: An integral capability of the mission equipment which provides an onboard, automated test capability to detect, diagnose, or isolate system failures. The fault detection and, possibly, isolation capability is used for periodic or continuous monitoring of a system’s operational health, and for observation and, possibly, diagnosis as a prelude to maintenance action.",,,,,,,,,,,,,,,,
REQ_0442,,,,3.5.7.1 Testability objectives,,,,,Context,#subordinate-REQ_0437,,,,,,,,,,
REQ_0443,,,,,The major objectives are:,,,,,,,,,,,,,,,
REQ_0444,,,,,,• test effectively with minimum effort and cost,,,,,,,,,,,,,,
REQ_0445,,,,,,• reduce maintenance induced problems,,,,,,,,,,,,,,
REQ_0446,,,,,,• reduce the cost of test equipment and programming,,,,,,,,,,,,,,
REQ_0447,,,,,,• reduce cost of documentation,,,,,,,,,,,,,,
REQ_0448,,,,,,• testability requirements,,,,,,,,,,,,,,
REQ_0449,,,,,TABLE 1. Goals for Testability Values,,,,,,,,,,,,,,,
REQ_0450,,,,,Item | Organizational % Capacity | Intermediate % Capability | Depot % Capability,,,,,,,,,,,,,,,
REQ_0451,,,,,Fault Detection (all means) |90 |100 |100,,,,,,,,,,,,,,,
REQ_0452,,,,,Fault Detection (BIT) |90 |95 |95,,,,,,,,,,,,,,,
REQ_0453,,,,,Fault Isolation|||,,,,,,,,,,,,,,,
REQ_0454,,,,,Eight or less modules|95 |95 |95,,,,,,,,,,,,,,,
REQ_0455,,,,,Three or less modules |90 |90 |90,,,,,,,,,,,,,,,
REQ_0456,,,,,One module |80 |80 |80,,,,,,,,,,,,,,,
REQ_0457,,,,,The interpretation of this table is that we should discover the failure of a subsystem 90% of the time before the failure impacts observing.,,,,,,,,,,,,,,,
REQ_0458,,,3.5.8 Expandability,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0459,,,,"Since the Gemini software will be developed in stages over a period of years, and since computer technology is expected to evolve rapidly over this same period, the software is to be designed to be easily extended and upgraded with modifications to non-changing components. The software itself, its installation process, and its documentation must be developed with this expandability in mind, using general industry standards.",,,,,,,,,,,,,,,,
REQ_0460,,,3.5.9 Modularity,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0461,,,,"All software is to be developed using typical modularization and standardization techniques. In particular, each module’s environment is strictly defined by its interface to other components. No module can rely upon information outside of this interface. Module selection should be done in logical fashion to minimize the size of the interfaces between modules.",,,,,,,,,,,,,,,,
REQ_0462,,,,"The on-line databases can be considered part of this interface, but are only accessible through their defined interfaces.",,,,,,,,,,,,,,,,
REQ_0463,,,,"The software must be strictly modular, i.e. the functionality of a subsystem should correspond to that which belongs to that subsystem and only to that, so that software for different subsystems can be installed and maintained independently of all the rest.",,,,,,,,,,,,,,,,
REQ_0464,,,,"This is needed in particular for multi-instrument operation, for example, as instruments share the same subsystems on the telescope.",,,,,,,,,,,,,,,,
REQ_0465,,,,"At the same time, the possibility must exist to acquire information about other parts of the system (for example, telescope coordinates) (as mentioned in the control flow requirements in Section 3.1.1).",,,,,,,,,,,,,,,,
REQ_0466,,,,It also important that there are no undesired interactions between subsystems. This may be enforced either at the client/server interface or at the message system level.,,,,,,,,,,,,,,,,
REQ_0467,,,3.5.10 Contingencies,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0468,,,,"A. Fault tolerance. The security and safety of the system should be guaranteed even in the event of failure of any component, including the higher-level software.",,,,,,,,,,,,,,,,
REQ_0469,,,,"B. Redundancy. Hardware redundancy is a not requirement of the Gemini systems. However, the ability to reconfigure the software if one actuator fails is desirable. Data redundancy is also a requirement, to prevent a single failure from causing the loss of collected data. The goal is to minimize the effects of single-point errors throughout the system.",,,,,,,,,,,,,,,,
REQ_0470,,,3.5.11 Concurrency,,,,,,Context,#subordinate-REQ_0269,,,,,,,,,,
REQ_0471,,,,"As much as possible, the system is to take advantage of parallel operation to improve efficiency. The Telescope Control System should be capable of detecting and invoking parallel operation as it is responsible for control of all of the telescope and enclosure subsystems.",,,,,,,,,,,,,,,,
REQ_0472,,3.6 Life cycle aspects,,,,,,,Context,#subordinate-REQ_0101,,,,,,,,,,
REQ_0473,,,The Gemini 8m Telescopes software has to be developed according to a structured and formally defined development model. The purpose of this is to:,,,,,,,,,,,,,,,,,
REQ_0474,,,,• make the development process visible (for quality and maintenance reasons),,,,,,,,,,,,,,,,
REQ_0475,,,,• avoid incomplete specifications,,,,,,,,,,,,,,,,
REQ_0476,,,,• discover errors early (via review and audit procedures),,,,,,,,,,,,,,,,
REQ_0477,,,,"• secure structured, maintainable software",,,,,,,,,,,,,,,,
REQ_0478,,,,• guarantee software quality,,,,,,,,,,,,,,,,
REQ_0479,,,,• improve and ease cooperation.,,,,,,,,,,,,,,,,
